,Unnamed: 0,ID,url number,LOCATION,ACCIDENT Date,Accidents,Vehicle 1,Vehicle 2,Vehicle 3,hour,day,week,month,year,AM/PM,time_of_day,id,date,time,lat,lon,Division,District,Upazilla,Union
947,1820,1982,5284,Magura,9/30/2022 5:11,2,bus,bike,,5,30,39,9,2022,AM,midnight,33,9/30/2022,5:11:57,24.7840607,89.2538108,Rajshahi,Bogura,Kahaloo,
948,1824,1986,5293,Brahmanbaria,10/1/2022 22:03,1,motorcycle,,,22,1,39,10,2022,PM,night,6,10/1/2022,22:03:49,23.96059985,91.11908935,Chattogram,Brahmanbaria,Brahmanbaria Sadar,
949,1826,1988,5302,Narsingdi,10/2/2022 5:08,4,truck,,,5,2,39,10,2022,AM,midnight,42,10/2/2022,5:08:54,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
950,1827,1989,5304,Narsingdi,10/2/2022 5:08,4,truck,rickshaw,auto,5,2,39,10,2022,AM,midnight,42,10/2/2022,5:08:54,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
951,1830,1992,5312,Narsingdi,10/2/2022 22:03,4,truck,rickshaw,auto,22,2,39,10,2022,PM,night,42,10/2/2022,22:03:11,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
952,1831,1993,5313,Narsingdi,10/2/2022 22:06,4,truck,,,22,2,39,10,2022,PM,night,42,10/2/2022,22:06:16,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
953,1835,1997,5325,Gazipur,10/3/2022 18:52,2,motorcycle,,,18,3,40,10,2022,PM,evening,17,10/3/2022,18:52:34,23.9997558,90.4173629,Dhaka,Gazipur,,
954,1838,2000,5332,Sirajganj,10/4/2022 5:26,4,bus,,,5,4,40,10,2022,AM,midnight,59,10/4/2022,5:26:21,24.4566253,89.7081281,Rajshahi,Sirajganj,,
955,1841,2003,5342,Santhia,10/4/2022 22:04,2,truck,,,22,4,40,10,2022,PM,night,,10/4/2022,22:04:30,24.05509285,89.51382824,Rajshahi,Pabna,Santhia,
956,1842,2004,5345,Sirajganj,10/4/2022 22:18,3,bus,,,22,4,40,10,2022,PM,night,59,10/4/2022,22:18:27,24.4566253,89.7081281,Rajshahi,Sirajganj,,
958,1848,2010,5365,Mirzapur,10/6/2022 5:47,7,truck,bus,,5,6,40,10,2022,AM,midnight,,10/6/2022,5:47:19,24.1042894,90.097894,Dhaka,Tangail,Mirzapur,
960,1861,2023,5386,Islamabad,10/7/2022 5:44,6,truck,auto,,5,7,40,10,2022,AM,midnight,,10/7/2022,5:44:47,23.4017536,90.7106713,Chattogram,Chandpur,Matlab Uttar,
961,1868,2030,5391,Madaripur,10/7/2022 22:04,2,bus,bike,,22,7,40,10,2022,PM,night,32,10/7/2022,22:04:11,23.1675177,90.2047265,Dhaka,Madaripur,Madaripur Sadar,
962,1869,2031,5402,Jhenaidah,10/8/2022 5:12,3,truck,motorcycle,auto,5,8,40,10,2022,AM,midnight,23,10/8/2022,5:12:05,23.5446964,89.1731943,Khulna,Jhenaidah,Jhenaidah Sadar,
963,1871,2033,5405,Jhenaidah,10/8/2022 5:12,3,truck,motorcycle,,5,8,40,10,2022,AM,midnight,23,10/8/2022,5:12:21,23.5446964,89.1731943,Khulna,Jhenaidah,Jhenaidah Sadar,
964,1874,2036,5417,Narayanganj,10/9/2022 5:06,5,bus,rickshaw,auto,5,9,40,10,2022,AM,midnight,41,10/9/2022,5:06:29,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
965,1876,2038,5418,Narayanganj,10/9/2022 5:06,5,bus,rickshaw,auto,5,9,40,10,2022,AM,midnight,41,10/9/2022,5:06:29,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
966,1877,2039,5422,Ishwardi,10/9/2022 5:09,3,bus,bike,motorcycle,5,9,40,10,2022,AM,midnight,,10/9/2022,5:09:46,24.1287022,89.0671024,Rajshahi,Pabna,Ishwardi,
967,1879,2041,5424,Jhenaidah,10/9/2022 5:09,3,truck,motorcycle,,5,9,40,10,2022,AM,midnight,23,10/9/2022,5:09:58,23.5446964,89.1731943,Khulna,Jhenaidah,Jhenaidah Sadar,
968,1882,2044,5425,Kanchpur,10/9/2022 5:09,5,bus,rickshaw,auto,5,9,40,10,2022,AM,midnight,,10/9/2022,5:09:58,23.7062107,90.5211599,Dhaka,Narayanganj,Sonargaon,
969,1883,2045,5426,Narayanganj,10/9/2022 5:09,5,bus,rickshaw,auto,5,9,40,10,2022,AM,midnight,41,10/9/2022,5:09:58,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
970,1885,2047,5433,Narayanganj,10/9/2022 22:10,5,bus,rickshaw,auto,22,9,40,10,2022,PM,night,41,10/9/2022,22:10:33,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
971,1888,2050,5437,Narayanganj,10/10/2022 5:10,5,bus,rickshaw,auto,5,10,41,10,2022,AM,midnight,41,10/10/2022,5:10:01,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
972,1890,2052,5438,Dhaka,10/10/2022 5:10,10,bus,,,5,10,41,10,2022,AM,midnight,12,10/10/2022,5:10:01,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
973,1893,2055,5448,Dhaka,10/11/2022 5:09,2,bus,bike,auto,5,11,41,10,2022,AM,midnight,12,10/11/2022,5:09:36,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
974,1894,2056,5448,Shyampur,10/11/2022 5:09,2,bus,bike,auto,5,11,41,10,2022,AM,midnight,,10/11/2022,5:09:36,23.6888562,90.4395785,Dhaka,Dhaka,Dhaka,
975,1895,2057,5457,Araihazar,10/12/2022 5:10,2,bus,,,5,12,41,10,2022,AM,midnight,,10/12/2022,5:10:43,23.7926714,90.6531527,Dhaka,Narayanganj,Araihazar,
976,1896,2058,5457,Narayanganj,10/12/2022 5:10,2,bus,,,5,12,41,10,2022,AM,midnight,41,10/12/2022,5:10:43,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
977,1897,2059,5459,Narayanganj,10/12/2022 22:42,2,bus,rickshaw,auto,22,12,41,10,2022,PM,night,41,10/12/2022,22:42:50,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
978,1898,2060,5461,Dinajpur,10/13/2022 1:23,3,truck,motorcycle,,1,13,41,10,2022,AM,midnight,13,10/13/2022,1:23:00,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
979,1899,2061,5461,Panchagarh,10/13/2022 1:23,3,truck,motorcycle,,1,13,41,10,2022,AM,midnight,49,10/13/2022,1:23:00,26.32215705,88.54773094,Rangpur,Panchagarh,,
980,1901,2063,5468,Dinajpur,10/13/2022 22:06,2,truck,bike,motorcycle,22,13,41,10,2022,PM,night,13,10/13/2022,22:06:50,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
981,1902,2064,5481,Patenga,10/14/2022 22:04,1,car,,,22,14,41,10,2022,PM,night,,10/14/2022,22:04:02,22.2344096,91.7921425,Chattogram,Chattogram,,
982,1917,2079,5538,Narayanganj,10/19/2022 5:18,1,rickshaw,auto,,5,19,42,10,2022,AM,midnight,41,10/19/2022,5:18:46,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
983,1918,2080,5544,Rangamati,10/20/2022 5:35,6,car,,,5,20,42,10,2022,AM,midnight,54,10/20/2022,5:35:33,22.81772915,92.21970726,Chattogram,Rangamati Hill,Barkal,
984,1920,2082,5545,Narsingdi,10/20/2022 13:55,2,bike,motorcycle,rickshaw,13,20,42,10,2022,PM,afternoon,42,10/20/2022,13:55:20,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
985,1921,2083,5552,Narsingdi,10/21/2022 5:09,2,bike,motorcycle,,5,21,42,10,2022,AM,midnight,42,10/21/2022,5:09:26,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
986,1925,2087,5560,Madrasa,10/21/2022 22:11,1,bike,rickshaw,auto,22,21,42,10,2022,PM,night,,10/21/2022,22:11:34,23.7140761,90.371402,Dhaka,Dhaka,Dhaka,
987,1926,2088,5560,Thakurgaon,10/21/2022 22:11,1,bike,rickshaw,auto,22,21,42,10,2022,PM,night,63,10/21/2022,22:11:34,26.0856143,88.2764013,Rangpur,Thakurgaon,,
988,1929,2091,5569,Kashinathpur,10/22/2022 5:09,2,bus,motorcycle,,5,22,42,10,2022,AM,midnight,,10/22/2022,5:09:54,23.9801031,89.6063364,Rajshahi,Pabna,Santhia,
989,1930,2092,5570,Santhia,10/22/2022 19:22,3,truck,bus,bike,19,22,42,10,2022,PM,evening,,10/22/2022,19:22:20,24.05509285,89.51382824,Rajshahi,Pabna,Santhia,
990,1931,2093,5570,Gazipur,10/22/2022 19:22,3,truck,bus,bike,19,22,42,10,2022,PM,evening,17,10/22/2022,19:22:20,23.9997558,90.4173629,Dhaka,Gazipur,,
991,1933,2095,5580,Jashore,10/23/2022 5:08,1,bus,motorcycle,,5,23,42,10,2022,AM,midnight,,10/23/2022,5:08:35,23.1665256,89.2094419,Khulna,Jashore,,
992,1934,2096,5589,Golabari,10/25/2022 5:09,2,truck,bus,,5,25,43,10,2022,AM,midnight,,10/25/2022,5:09:29,24.6107818,89.9824009,Dhaka,Tangail,Madhupur,
993,1938,2100,5610,Tangail,10/28/2022 5:05,2,bike,motorcycle,,5,28,43,10,2022,AM,midnight,62,10/28/2022,5:05:06,24.2507461,89.9151479,Dhaka,Tangail,Tangail Sadar,
994,1943,2105,5620,Hatiya,10/29/2022 0:58,4,truck,bus,car,0,29,43,10,2022,AM,midnight,,10/29/2022,0:58:54,22.2877297,91.1265769,Chattogram,Noakhali,,
995,1944,2106,5623,Narayanganj,10/29/2022 5:08,5,truck,bus,motorcycle,5,29,43,10,2022,AM,midnight,41,10/29/2022,5:08:58,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
996,1945,2107,5623,Narayanganj,10/29/2022 5:08,5,truck,bus,motorcycle,5,29,43,10,2022,AM,midnight,41,10/29/2022,5:08:58,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
997,1960,2122,5671,Kapasia,10/2/2002 0:00,2,bus,rickshaw,auto,0,2,40,10,2002,AM,midnight,,10/2/2002,0:00:00,24.1143732,90.5624625,Dhaka,Gazipur,,
998,1962,2124,5675,Gazipur,10/3/2002 0:00,3,bus,rickshaw,auto,0,3,40,10,2002,AM,midnight,17,10/3/2002,0:00:00,23.9997558,90.4173629,Dhaka,Gazipur,,
999,1963,2125,5675,Kapasia,10/3/2002 0:00,3,bus,rickshaw,auto,0,3,40,10,2002,AM,midnight,,10/3/2002,0:00:00,24.1143732,90.5624625,Dhaka,Gazipur,,
1000,1965,2127,5693,Narayanganj,10/4/2002 0:00,1,bus,,,0,4,40,10,2002,AM,midnight,41,10/4/2002,0:00:00,23.6236732,90.4988075,Dhaka,Narayanganj,Narayanganj Sadar,
1001,1966,2128,5701,Barguna,10/5/2002 0:00,5,truck,bike,motorcycle,0,5,40,10,2002,AM,midnight,2,10/5/2002,0:00:00,22.1313358,90.11724308,Barishal,Barguna,,
1002,1967,2129,5701,Barguna,10/5/2002 0:00,5,truck,bike,motorcycle,0,5,40,10,2002,AM,midnight,2,10/5/2002,0:00:00,22.1313358,90.11724308,Barishal,Barguna,,
1003,1968,2130,5705,Ishwardi,10/5/2002 0:00,2,bus,motorcycle,,0,5,40,10,2002,AM,midnight,,10/5/2002,0:00:00,24.1287022,89.0671024,Rajshahi,Pabna,Ishwardi,
1004,1969,2131,5706,Faridpur,10/6/2002 0:00,4,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,14,10/6/2002,0:00:00,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
1005,1970,2132,5706,Bhanga,10/6/2002 0:00,4,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,23.3848982,89.98028,Dhaka,Faridpur,Bhanga,
1006,1971,2133,5707,Faridpur,10/6/2002 0:00,3,truck,bus,rickshaw,0,6,40,10,2002,AM,midnight,14,10/6/2002,0:00:00,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
1007,1972,2134,5707,Bhanga,10/6/2002 0:00,3,truck,bus,rickshaw,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,23.3848982,89.98028,Dhaka,Faridpur,Bhanga,
1008,1973,2135,5708,Kuliarchar,10/6/2002 0:00,2,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,24.1515066,90.9322312,Dhaka,Kishoreganj,,
1009,1974,2136,5708,Kishoreganj,10/6/2002 0:00,2,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,27,10/6/2002,0:00:00,25.899303,89.0169223,Rangpur,Nilphamari,,
1010,1975,2137,5709,Faridpur,10/6/2002 0:00,4,bus,,,0,6,40,10,2002,AM,midnight,14,10/6/2002,0:00:00,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
1011,1976,2138,5711,Bhairab,10/6/2002 0:00,2,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,22.72664545,89.52272818,Khulna,Khulna,,
1012,1977,2139,5712,Madhabpur,10/6/2002 0:00,4,bus,,,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,24.0957339,91.288801,Sylhet,Habiganj,Madhabpur,
1013,1978,2140,5716,Faridpur,10/6/2002 0:00,4,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,14,10/6/2002,0:00:00,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
1014,1979,2141,5716,Kishoreganj,10/6/2002 0:00,4,bus,rickshaw,auto,0,6,40,10,2002,AM,midnight,27,10/6/2002,0:00:00,25.899303,89.0169223,Rangpur,Nilphamari,,
1015,1980,2142,5719,Mymensingh,10/6/2002 0:00,1,train,,,0,6,40,10,2002,AM,midnight,38,10/6/2002,0:00:00,24.8889305,90.3845187,Mymensingh,Mymensingh,Phulpur,
1016,1981,2143,5720,Salanga,10/6/2002 0:00,2,bus,car,,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,24.4167532,89.5095948,Rajshahi,Sirajganj,Raiganj,
1017,1982,2144,5720,Ullapara,10/6/2002 0:00,2,bus,car,,0,6,40,10,2002,AM,midnight,,10/6/2002,0:00:00,24.32401655,89.52701552,Rajshahi,Sirajganj,,
1018,1983,2145,5725,Madhabpur,10/7/2002 0:00,4,bus,,,0,7,41,10,2002,AM,midnight,,10/7/2002,0:00:00,24.0957339,91.288801,Sylhet,Habiganj,Madhabpur,
1019,1984,2146,5725,Bhanga,10/7/2002 0:00,4,bus,,,0,7,41,10,2002,AM,midnight,,10/7/2002,0:00:00,23.3848982,89.98028,Dhaka,Faridpur,Bhanga,
1020,1987,2149,5727,Faridpur,10/7/2002 0:00,9,bus,,,0,7,41,10,2002,AM,midnight,14,10/7/2002,0:00:00,24.1606327,89.4427491,Rajshahi,Pabna,Faridpur,
1021,1988,2150,5727,Kishoreganj,10/7/2002 0:00,9,bus,,,0,7,41,10,2002,AM,midnight,27,10/7/2002,0:00:00,25.899303,89.0169223,Rangpur,Nilphamari,,
1022,1989,2151,5734,Feni,10/9/2002 0:00,4,bus,,,0,9,41,10,2002,AM,midnight,15,10/9/2002,0:00:00,23.01276015,91.40492317,Chattogram,Feni,Feni Sadar,
1023,1990,2152,5737,Gazipur,10/9/2002 0:00,2,bike,motorcycle,,0,9,41,10,2002,AM,midnight,17,10/9/2002,0:00:00,23.9997558,90.4173629,Dhaka,Gazipur,,
1024,1991,2153,5740,Harua,10/9/2002 0:00,2,truck,bike,motorcycle,0,9,41,10,2002,AM,midnight,,10/9/2002,0:00:00,24.4387914,90.7699668,Dhaka,Kishoreganj,,
1025,1994,2156,5744,Feni,10/10/2002 0:00,7,bus,car,motorcycle,0,10,41,10,2002,AM,midnight,15,10/10/2002,0:00:00,23.01276015,91.40492317,Chattogram,Feni,Feni Sadar,
1026,1995,2157,5744,Jhenaidah,10/10/2002 0:00,7,bus,car,motorcycle,0,10,41,10,2002,AM,midnight,23,10/10/2002,0:00:00,23.5446964,89.1731943,Khulna,Jhenaidah,Jhenaidah Sadar,
1027,1997,2159,5747,Jatrabari,10/10/2002 0:00,10,bus,,,0,10,41,10,2002,AM,midnight,,10/10/2002,0:00:00,23.7093978,90.433806,Dhaka,Dhaka,Dhaka,
1028,1998,2160,5750,Chattogram,10/11/2002 0:00,2,bus,,,0,11,41,10,2002,AM,midnight,8,10/11/2002,0:00:00,22.3336887,91.8342162,Chattogram,Chattogram,,
1029,1999,2161,5756,Chattogram,10/11/2002 0:00,2,bus,,,0,11,41,10,2002,AM,midnight,8,10/11/2002,0:00:00,22.3336887,91.8342162,Chattogram,Chattogram,,
1030,2000,2162,5761,Kalapara,10/12/2002 0:00,1,truck,bike,motorcycle,0,12,41,10,2002,AM,midnight,,10/12/2002,0:00:00,21.9860055,90.2232185,Barishal,Patuakhali,Kalapara,
1031,2001,2163,5765,Chattogram,10/12/2002 0:00,3,truck,bus,motorcycle,0,12,41,10,2002,AM,midnight,8,10/12/2002,0:00:00,22.3336887,91.8342162,Chattogram,Chattogram,,
1032,2002,2164,5765,Chattogram,10/12/2002 0:00,3,truck,bus,motorcycle,0,12,41,10,2002,AM,midnight,8,10/12/2002,0:00:00,22.3336887,91.8342162,Chattogram,Chattogram,,
1033,2004,2166,5766,Shahjahanpur,10/12/2002 0:00,1,bus,rickshaw,auto,0,12,41,10,2002,AM,midnight,,10/12/2002,0:00:00,23.7407406,90.4240134,Dhaka,Dhaka,Dhaka,
1034,2011,2173,5782,Chuadanga,10/14/2002 0:00,1,truck,motorcycle,,0,14,42,10,2002,AM,midnight,9,10/14/2002,0:00:00,23.6436608,88.846448,Khulna,Chuadanga,Chuadanga Sadar,
1035,2012,2174,5790,Kishoreganj,10/15/2002 0:00,3,bus,,,0,15,42,10,2002,AM,midnight,27,10/15/2002,0:00:00,25.899303,89.0169223,Rangpur,Nilphamari,,
1036,2013,2175,5790,Brahmanbaria,10/15/2002 0:00,3,bus,,,0,15,42,10,2002,AM,midnight,6,10/15/2002,0:00:00,23.96059985,91.11908935,Chattogram,Brahmanbaria,Brahmanbaria Sadar,
1037,2014,2176,5791,Hajipur,10/15/2002 0:00,2,bus,motorcycle,,0,15,42,10,2002,AM,midnight,,10/15/2002,0:00:00,22.7837019,90.5826992,Barishal,Bhola,,
1038,2016,2178,5807,Narsingdi,10/17/2002 0:00,2,bus,rickshaw,auto,0,17,42,10,2002,AM,midnight,42,10/17/2002,0:00:00,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
1039,2017,2179,5807,Dhaka,10/17/2002 0:00,2,bus,rickshaw,auto,0,17,42,10,2002,AM,midnight,12,10/17/2002,0:00:00,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
1040,2018,2180,5819,Gopalganj,10/18/2002 0:00,3,truck,bus,,0,18,42,10,2002,AM,midnight,18,10/18/2002,0:00:00,23.0049937,89.8303176,Dhaka,Gopalganj,Gopalganj Sadar,
1041,2020,2182,5820,Panchdona,10/18/2002 0:00,2,bus,rickshaw,auto,0,18,42,10,2002,AM,midnight,,10/18/2002,0:00:00,23.8926949,90.6637713,Dhaka,Narsingdi,Narsingdi Sadar,
1042,2021,2183,5821,Gopinathpur,10/18/2002 0:00,5,truck,bus,,0,18,42,10,2002,AM,midnight,,10/18/2002,0:00:00,23.7424625,89.9072978,Dhaka,Manikganj,,
1043,2022,2184,5824,Natore,10/18/2002 0:00,8,truck,bus,bike,0,18,42,10,2002,AM,midnight,43,10/18/2002,0:00:00,24.4131849,88.9866684,Rajshahi,Natore,Natore Sadar,
1044,2023,2185,5824,Lalpur,10/18/2002 0:00,8,truck,bus,bike,0,18,42,10,2002,AM,midnight,,10/18/2002,0:00:00,24.1824622,88.9565006,Rajshahi,Natore,Lalpur,
1045,2024,2186,5825,Khilgaon,10/19/2002 0:00,3,truck,bus,motorcycle,0,19,42,10,2002,AM,midnight,,10/19/2002,0:00:00,23.7506546,90.4232818,Dhaka,Dhaka,Dhaka,
1046,2025,2187,5830,Khilgaon,10/19/2002 0:00,3,truck,bike,motorcycle,0,19,42,10,2002,AM,midnight,,10/19/2002,0:00:00,23.7506546,90.4232818,Dhaka,Dhaka,Dhaka,
1047,2027,2189,5833,Natore,10/19/2002 0:00,3,bus,car,motorcycle,0,19,42,10,2002,AM,midnight,43,10/19/2002,0:00:00,24.4131849,88.9866684,Rajshahi,Natore,Natore Sadar,
1048,2028,2190,5833,Lalpur,10/19/2002 0:00,3,bus,car,motorcycle,0,19,42,10,2002,AM,midnight,,10/19/2002,0:00:00,24.1824622,88.9565006,Rajshahi,Natore,Lalpur,
1049,2029,2191,5834,Khilgaon,10/19/2002 0:00,3,truck,bike,motorcycle,0,19,42,10,2002,AM,midnight,,10/19/2002,0:00:00,23.7506546,90.4232818,Dhaka,Dhaka,Dhaka,
1050,2030,2192,5834,Khilgaon,10/19/2002 0:00,3,truck,bike,motorcycle,0,19,42,10,2002,AM,midnight,,10/19/2002,0:00:00,23.7506546,90.4232818,Dhaka,Dhaka,Dhaka,
1051,2031,2193,5835,Khilgaon,10/19/2002 0:00,1,truck,bike,,0,19,42,10,2002,AM,midnight,,10/19/2002,0:00:00,23.7506546,90.4232818,Dhaka,Dhaka,Dhaka,
1052,2032,2194,5835,Dhaka,10/19/2002 0:00,1,truck,bike,,0,19,42,10,2002,AM,midnight,12,10/19/2002,0:00:00,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
1053,2033,2195,5842,Lakshmipur,10/20/2002 0:00,1,car,auto,,0,20,42,10,2002,AM,midnight,30,10/20/2002,0:00:00,22.9445365,90.8276345,Chattogram,Lakshmipur,Lakshmipur Sadar,
1054,2034,2196,5842,Ramgati,10/20/2002 0:00,1,car,auto,,0,20,42,10,2002,AM,midnight,,10/20/2002,0:00:00,22.5903893,90.9954493,Chattogram,Noakhali,Noakhali Sadar,
1055,2037,2199,5845,Bheramara,10/20/2002 0:00,2,truck,bike,auto,0,20,42,10,2002,AM,midnight,,10/20/2002,0:00:00,24.0202276,88.9971604,Khulna,Kushtia,Bheramara,
1056,2040,2202,5848,Mymensingh,10/20/2002 0:00,5,truck,rickshaw,auto,0,20,42,10,2002,AM,midnight,38,10/20/2002,0:00:00,24.8889305,90.3845187,Mymensingh,Mymensingh,Phulpur,
1057,2042,2204,5852,Balipara,10/20/2002 0:00,5,truck,rickshaw,auto,0,20,42,10,2002,AM,midnight,,10/20/2002,0:00:00,21.8541876,92.4063749,Chattogram,Bandarban Hill,Thanchi,
1058,2043,2205,5852,Mymensingh,10/20/2002 0:00,5,truck,rickshaw,auto,0,20,42,10,2002,AM,midnight,38,10/20/2002,0:00:00,24.8889305,90.3845187,Mymensingh,Mymensingh,Phulpur,
1060,2045,2207,5856,Mymensingh,10/21/2002 0:00,5,truck,rickshaw,auto,0,21,43,10,2002,AM,midnight,38,10/21/2002,0:00:00,24.8889305,90.3845187,Mymensingh,Mymensingh,Phulpur,
1061,2046,2208,5857,Joypurhat,10/21/2002 0:00,1,motorcycle,,,0,21,43,10,2002,AM,midnight,24,10/21/2002,0:00:00,25.1094032,88.988781,Rajshahi,Joypurhat,Joypurhat Sadar,
1062,2047,2209,5870,Sultanpur,10/23/2002 0:00,1,motorcycle,auto,,0,23,43,10,2002,AM,midnight,,10/23/2002,0:00:00,23.598493,89.7350963,Dhaka,Faridpur,,
1063,2048,2210,5871,Kashinathpur,10/23/2002 0:00,2,truck,,,0,23,43,10,2002,AM,midnight,,10/23/2002,0:00:00,23.9801031,89.6063364,Rajshahi,Pabna,Santhia,
1064,2049,2211,5871,Santhia,10/23/2002 0:00,2,truck,,,0,23,43,10,2002,AM,midnight,,10/23/2002,0:00:00,24.05509285,89.51382824,Rajshahi,Pabna,Santhia,
1065,2055,2217,5881,Dhaka,10/24/2002 0:00,2,bike,motorcycle,,0,24,43,10,2002,AM,midnight,12,10/24/2002,0:00:00,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
1066,2058,2220,5892,Narsingdi,10/26/2002 0:00,3,truck,bus,bike,0,26,43,10,2002,AM,midnight,42,10/26/2002,0:00:00,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
1067,2059,2221,5892,Chattogram,10/26/2002 0:00,3,truck,bus,bike,0,26,43,10,2002,AM,midnight,8,10/26/2002,0:00:00,22.3336887,91.8342162,Chattogram,Chattogram,,
1068,2060,2222,5895,Chandpur,10/26/2002 0:00,3,motorcycle,,,0,26,43,10,2002,AM,midnight,7,10/26/2002,0:00:00,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
1069,2061,2223,5896,Shibpur,10/26/2002 0:00,1,motorcycle,,,0,26,43,10,2002,AM,midnight,,10/26/2002,0:00:00,24.0387805,90.7372071,Dhaka,Narsingdi,Shibpur,
1070,2062,2224,5896,Narsingdi,10/26/2002 0:00,1,motorcycle,,,0,26,43,10,2002,AM,midnight,42,10/26/2002,0:00:00,23.9197152,90.7152981,Dhaka,Narsingdi,Narsingdi Sadar,
1071,2063,2225,5897,Thakurgaon,10/27/2002 0:00,1,bus,bike,motorcycle,0,27,43,10,2002,AM,midnight,63,10/27/2002,0:00:00,26.0856143,88.2764013,Rangpur,Thakurgaon,,
1072,2065,2227,5900,Chandpur,10/27/2002 0:00,3,truck,bike,,0,27,43,10,2002,AM,midnight,7,10/27/2002,0:00:00,23.2252149,90.7111818,Chattogram,Chandpur,Chandpur Sadar,
1073,2066,2228,5901,Thakurgaon,10/27/2002 0:00,1,bus,bike,,0,27,43,10,2002,AM,midnight,63,10/27/2002,0:00:00,26.0856143,88.2764013,Rangpur,Thakurgaon,,
1074,2067,2229,5902,Thakurgaon,10/27/2002 0:00,1,bus,bike,,0,27,43,10,2002,AM,midnight,63,10/27/2002,0:00:00,26.0856143,88.2764013,Rangpur,Thakurgaon,,
1075,2068,2230,5909,Dinajpur,10/28/2002 0:00,1,truck,,,0,28,44,10,2002,AM,midnight,13,10/28/2002,0:00:00,25.6260712,88.6346228,Rangpur,Dinajpur,Dinajpur Sadar,
1076,2069,2231,5909,Dhaka,10/28/2002 0:00,1,truck,,,0,28,44,10,2002,AM,midnight,12,10/28/2002,0:00:00,23.7644025,90.389015,Dhaka,Dhaka,Dhaka,
1077,2070,2232,5911,Patuakhali,10/28/2002 0:00,2,bus,,,0,28,44,10,2002,AM,midnight,50,10/28/2002,0:00:00,22.0084243,90.38268273,Barishal,Patuakhali,Rangabali,
1078,2073,2235,5934,Jashore,12/2/2022 4:10,7,truck,bike,motorcycle,4,2,48,12,2022,AM,midnight,,12/2/2022,4:10:46,23.1665256,89.2094419,Khulna,Jashore,,
1079,2074,2236,5934,Jashore,12/2/2022 4:10,7,truck,bike,motorcycle,4,2,48,12,2022,AM,midnight,,12/2/2022,4:10:46,23.1665256,89.2094419,Khulna,Jashore,,
1080,2075,2237,5939,Jashore,12/2/2022 21:16,3,auto,,,21,2,48,12,2022,PM,night,,12/2/2022,21:16:47,23.1665256,89.2094419,Khulna,Jashore,,
1081,2078,2240,5951,Ishwardi,12/3/2022 21:14,1,truck,motorcycle,,21,3,48,12,2022,PM,night,,12/3/2022,21:14:02,24.1287022,89.0671024,Rajshahi,Pabna,Ishwardi,
1082,2084,2246,5976,Comilla,12/6/2022 4:06,4,rickshaw,train,auto,4,6,49,12,2022,AM,midnight,10,12/6/2022,4:06:22,23.4610615,91.1808748,Chattogram,Cumilla,Cumilla Adarsha Sadar,
